subject_id,variant,outcome,device_type,user_tenure_days,cart_value,is_returning_user,pre_experiment_outcome,date
ecom_008286,0,0.0,0.0,160.0,41.81,1.0,0.0,2024-01-29
ecom_009206,0,0.0,2.0,46.0,0.0,1.0,0.0,2024-01-30
ecom_003212,0,0.0,1.0,105.0,167.17,0.0,0.0,2024-01-25
ecom_000519,1,0.0,0.0,104.0,27.22,1.0,0.0,2024-01-17
ecom_005366,1,0.0,1.0,88.0,49.62,1.0,1.0,2024-01-30
ecom_006762,0,0.0,1.0,48.0,72.53,1.0,0.0,2024-01-07
ecom_002895,0,0.0,2.0,32.0,0.0,0.0,0.0,2024-01-08
ecom_000244,1,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-19
ecom_005930,1,0.0,0.0,44.0,81.46,0.0,0.0,2024-01-28
ecom_004714,0,0.0,2.0,36.0,95.63,1.0,0.0,2024-01-28
ecom_009567,1,0.0,1.0,1.0,0.0,0.0,0.0,2024-01-26
ecom_003425,1,0.0,2.0,145.0,40.92,1.0,0.0,2024-01-04
ecom_006931,0,0.0,0.0,39.0,43.57,1.0,0.0,2024-01-20
ecom_006720,0,0.0,0.0,55.0,94.65,1.0,0.0,2024-01-11
ecom_007410,0,0.0,0.0,168.0,28.82,1.0,0.0,2024-01-30
ecom_006177,1,0.0,2.0,68.0,33.9,1.0,0.0,2024-01-04
ecom_007250,1,0.0,1.0,73.0,50.47,1.0,1.0,2024-01-14
ecom_005509,0,0.0,2.0,37.0,0.0,1.0,0.0,2024-01-08
ecom_002001,1,0.0,2.0,7.0,18.36,0.0,0.0,2024-01-29
ecom_000885,1,0.0,0.0,36.0,22.48,1.0,0.0,2024-01-16
ecom_000869,1,0.0,1.0,25.0,34.18,0.0,0.0,2024-01-17
ecom_009688,0,0.0,0.0,11.0,48.58,1.0,0.0,2024-01-15
ecom_005720,1,0.0,2.0,45.0,280.18,1.0,0.0,2024-01-13
ecom_000356,0,0.0,0.0,50.0,0.0,0.0,0.0,2024-01-13
ecom_009907,0,1.0,0.0,16.0,10.89,0.0,0.0,2024-01-01
ecom_005451,1,0.0,0.0,35.0,47.29,1.0,0.0,2024-01-12
ecom_008193,0,0.0,2.0,230.0,0.0,1.0,0.0,2024-01-25
ecom_006438,1,0.0,2.0,1.0,33.07,0.0,0.0,2024-01-24
ecom_007704,0,0.0,2.0,4.0,16.65,1.0,0.0,2024-01-16
ecom_001275,1,0.0,2.0,116.0,56.42,1.0,0.0,2024-01-30
ecom_001890,1,0.0,2.0,1.0,67.44,0.0,0.0,2024-01-14
ecom_008686,0,0.0,2.0,30.0,14.63,0.0,0.0,2024-01-11
ecom_006568,1,1.0,0.0,305.0,32.57,1.0,0.0,2024-01-20
ecom_009623,1,0.0,0.0,69.0,16.77,1.0,0.0,2024-01-01
ecom_003563,1,1.0,1.0,78.0,48.57,1.0,0.0,2024-01-12
ecom_005787,1,0.0,0.0,52.0,55.35,1.0,0.0,2024-01-08
ecom_004958,1,0.0,2.0,97.0,52.8,1.0,0.0,2024-01-21
ecom_001546,0,0.0,2.0,212.0,173.48,1.0,0.0,2024-01-15
ecom_002380,1,0.0,2.0,11.0,28.52,0.0,0.0,2024-01-01
ecom_003823,0,0.0,0.0,5.0,0.0,0.0,0.0,2024-01-11
ecom_003232,1,0.0,2.0,146.0,0.0,0.0,0.0,2024-01-23
ecom_008399,0,0.0,0.0,62.0,31.67,1.0,0.0,2024-01-23
ecom_003306,0,0.0,0.0,44.0,14.44,1.0,0.0,2024-01-27
ecom_000492,1,0.0,2.0,1.0,0.0,0.0,0.0,2024-01-10
ecom_003499,1,0.0,1.0,20.0,66.44,0.0,0.0,2024-01-08
ecom_006664,1,0.0,0.0,120.0,32.72,1.0,0.0,2024-01-29
ecom_001116,1,0.0,0.0,39.0,0.0,1.0,0.0,2024-01-22
ecom_005637,1,0.0,1.0,46.0,28.08,1.0,0.0,2024-01-28
ecom_008774,1,0.0,2.0,4.0,30.99,1.0,0.0,2024-01-22
ecom_006146,1,0.0,2.0,5.0,17.9,0.0,0.0,2024-01-26
ecom_009867,0,0.0,2.0,7.0,0.0,0.0,0.0,2024-01-25
ecom_008775,1,0.0,2.0,355.0,0.0,0.0,0.0,2024-01-22
ecom_006707,0,0.0,2.0,23.0,0.0,0.0,0.0,2024-01-14
ecom_009948,0,0.0,1.0,28.0,13.65,0.0,0.0,2024-01-28
ecom_007965,1,0.0,1.0,22.0,157.45,0.0,0.0,2024-01-08
ecom_003645,0,0.0,2.0,2.0,0.0,0.0,0.0,2024-01-20
ecom_002500,0,0.0,0.0,51.0,35.69,1.0,0.0,2024-01-21
ecom_005677,1,0.0,2.0,11.0,9.36,0.0,0.0,2024-01-15
ecom_005241,0,0.0,2.0,56.0,66.06,1.0,0.0,2024-01-25
ecom_006518,0,0.0,2.0,160.0,50.63,0.0,0.0,2024-01-19
ecom_002783,1,0.0,2.0,100.0,60.15,1.0,0.0,2024-01-29
ecom_006158,1,0.0,2.0,70.0,28.88,1.0,0.0,2024-01-10
ecom_003809,1,0.0,2.0,120.0,0.0,1.0,0.0,2024-01-04
ecom_009428,1,1.0,0.0,11.0,12.23,0.0,0.0,2024-01-25
ecom_009524,0,1.0,2.0,57.0,38.36,1.0,0.0,2024-01-01
ecom_008599,1,1.0,0.0,44.0,41.67,1.0,0.0,2024-01-05
ecom_001696,1,0.0,2.0,271.0,31.19,1.0,0.0,2024-01-24
ecom_005685,1,0.0,2.0,8.0,12.96,0.0,0.0,2024-01-01
ecom_008367,0,0.0,2.0,7.0,0.0,1.0,0.0,2024-01-30
ecom_005939,0,1.0,1.0,41.0,8.31,1.0,0.0,2024-01-17
ecom_002052,0,0.0,2.0,65.0,14.11,1.0,0.0,2024-01-19
ecom_001776,0,0.0,2.0,237.0,34.42,1.0,0.0,2024-01-15
ecom_006560,1,0.0,0.0,20.0,14.67,0.0,0.0,2024-01-22
ecom_003313,1,0.0,1.0,66.0,0.0,1.0,0.0,2024-01-20
ecom_004781,1,0.0,1.0,174.0,38.03,1.0,0.0,2024-01-26
ecom_008538,0,0.0,2.0,69.0,55.83,1.0,0.0,2024-01-04
ecom_006781,1,0.0,1.0,99.0,0.0,1.0,0.0,2024-01-27
ecom_001592,1,1.0,0.0,4.0,88.51,0.0,0.0,2024-01-11
ecom_001723,0,0.0,1.0,75.0,32.19,1.0,0.0,2024-01-06
ecom_000215,0,0.0,0.0,1.0,11.53,0.0,0.0,2024-01-04
ecom_006326,0,0.0,0.0,7.0,88.87,0.0,0.0,2024-01-13
ecom_008256,1,0.0,2.0,5.0,9.31,0.0,0.0,2024-01-04
ecom_000490,0,0.0,1.0,17.0,16.59,0.0,0.0,2024-01-10
ecom_009133,0,0.0,0.0,80.0,13.99,1.0,0.0,2024-01-10
ecom_003483,1,0.0,2.0,21.0,30.16,0.0,0.0,2024-01-25
ecom_005102,0,0.0,0.0,13.0,0.0,0.0,0.0,2024-01-05
ecom_005187,1,0.0,1.0,102.0,41.56,1.0,0.0,2024-01-23
ecom_003431,0,0.0,0.0,68.0,14.57,1.0,0.0,2024-01-24
ecom_009198,0,0.0,2.0,1.0,19.23,1.0,0.0,2024-01-16
ecom_007710,0,0.0,0.0,110.0,18.44,1.0,0.0,2024-01-03
ecom_005513,0,0.0,2.0,35.0,58.06,1.0,0.0,2024-01-07
ecom_000025,0,0.0,0.0,14.0,8.85,0.0,0.0,2024-01-26
ecom_003512,1,0.0,2.0,40.0,0.0,1.0,0.0,2024-01-12
ecom_002409,1,0.0,0.0,11.0,91.68,0.0,1.0,2024-01-17
ecom_003270,0,0.0,1.0,296.0,23.22,1.0,0.0,2024-01-02
ecom_005209,0,0.0,2.0,1.0,8.93,0.0,0.0,2024-01-17
ecom_008711,1,1.0,0.0,72.0,78.6,1.0,0.0,2024-01-16
ecom_001552,0,0.0,0.0,41.0,17.72,0.0,0.0,2024-01-21
ecom_009197,1,1.0,0.0,151.0,0.0,1.0,0.0,2024-01-07
ecom_008621,0,1.0,0.0,29.0,0.0,0.0,0.0,2024-01-24
ecom_003871,0,1.0,1.0,43.0,59.05,1.0,0.0,2024-01-04
ecom_003402,1,1.0,1.0,14.0,13.45,0.0,0.0,2024-01-01
ecom_004529,0,0.0,2.0,7.0,11.59,0.0,0.0,2024-01-16
ecom_000979,1,0.0,2.0,35.0,0.0,1.0,0.0,2024-01-18
ecom_002655,1,0.0,2.0,12.0,38.69,0.0,0.0,2024-01-05
ecom_001847,0,0.0,0.0,3.0,129.05,0.0,0.0,2024-01-04
ecom_007964,1,0.0,0.0,18.0,0.0,1.0,0.0,2024-01-30
ecom_008240,1,0.0,2.0,43.0,46.84,1.0,0.0,2024-01-14
ecom_007145,0,1.0,0.0,84.0,32.62,1.0,0.0,2024-01-08
ecom_007299,1,0.0,0.0,103.0,0.0,1.0,0.0,2024-01-30
ecom_005721,1,0.0,1.0,27.0,17.47,0.0,0.0,2024-01-04
ecom_000515,0,0.0,2.0,57.0,78.92,1.0,0.0,2024-01-13
ecom_008745,0,0.0,2.0,162.0,13.83,1.0,0.0,2024-01-30
ecom_008297,0,0.0,2.0,31.0,16.5,1.0,0.0,2024-01-04
ecom_001102,1,0.0,0.0,31.0,111.39,0.0,0.0,2024-01-13
ecom_003276,0,0.0,2.0,65.0,25.26,1.0,0.0,2024-01-07
ecom_007217,0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-11
ecom_007389,1,0.0,0.0,143.0,0.0,1.0,0.0,2024-01-20
ecom_009077,0,0.0,1.0,75.0,24.06,1.0,0.0,2024-01-11
ecom_008337,0,0.0,0.0,98.0,0.0,1.0,0.0,2024-01-22
ecom_003996,1,0.0,0.0,148.0,0.0,1.0,0.0,2024-01-23
ecom_000194,1,0.0,2.0,4.0,24.2,0.0,0.0,2024-01-24
ecom_004711,1,0.0,1.0,6.0,0.0,0.0,0.0,2024-01-26
ecom_000643,1,0.0,0.0,73.0,80.09,0.0,0.0,2024-01-16
ecom_009089,0,0.0,0.0,7.0,13.61,0.0,0.0,2024-01-15
ecom_003285,0,0.0,2.0,31.0,22.71,1.0,0.0,2024-01-06
ecom_003116,1,0.0,1.0,250.0,47.72,1.0,0.0,2024-01-15
ecom_006476,0,0.0,0.0,41.0,15.43,1.0,0.0,2024-01-03
ecom_003575,1,0.0,0.0,28.0,30.71,1.0,0.0,2024-01-25
ecom_009023,1,0.0,0.0,10.0,15.89,0.0,0.0,2024-01-27
ecom_004320,0,0.0,0.0,4.0,118.89,0.0,0.0,2024-01-27
ecom_009992,0,0.0,2.0,4.0,19.02,0.0,1.0,2024-01-03
ecom_002207,1,0.0,0.0,24.0,0.0,0.0,1.0,2024-01-02
ecom_004552,0,0.0,1.0,35.0,0.0,1.0,0.0,2024-01-05
ecom_007316,1,0.0,0.0,13.0,0.0,0.0,0.0,2024-01-02
ecom_003718,1,0.0,2.0,16.0,0.0,0.0,1.0,2024-01-10
ecom_000972,1,0.0,2.0,150.0,24.47,1.0,0.0,2024-01-16
ecom_004579,0,0.0,0.0,12.0,0.0,0.0,1.0,2024-01-30
ecom_000719,0,0.0,0.0,10.0,0.0,0.0,0.0,2024-01-03
ecom_009017,1,1.0,2.0,11.0,48.83,0.0,0.0,2024-01-29
ecom_006155,0,0.0,2.0,75.0,49.42,1.0,1.0,2024-01-04
ecom_009430,0,0.0,2.0,15.0,46.17,0.0,0.0,2024-01-06
ecom_003896,0,0.0,2.0,14.0,40.12,0.0,0.0,2024-01-06
ecom_002803,0,0.0,0.0,7.0,39.35,0.0,0.0,2024-01-13
ecom_002566,0,0.0,1.0,9.0,19.64,0.0,0.0,2024-01-04
ecom_004025,0,0.0,0.0,77.0,24.18,1.0,0.0,2024-01-11
ecom_006198,1,0.0,1.0,9.0,24.53,0.0,0.0,2024-01-28
ecom_000032,1,0.0,2.0,75.0,17.13,1.0,0.0,2024-01-18
ecom_008307,0,0.0,1.0,45.0,0.0,1.0,1.0,2024-01-15
ecom_008831,1,0.0,2.0,65.0,0.0,1.0,0.0,2024-01-02
ecom_009818,1,0.0,2.0,3.0,47.08,0.0,0.0,2024-01-03
ecom_004063,0,0.0,1.0,50.0,20.19,1.0,0.0,2024-01-05
ecom_008948,0,0.0,2.0,147.0,0.0,1.0,0.0,2024-01-08
ecom_005540,1,0.0,2.0,24.0,63.87,0.0,0.0,2024-01-25
ecom_001697,1,0.0,1.0,32.0,24.53,1.0,0.0,2024-01-05
ecom_002792,0,0.0,2.0,7.0,0.0,0.0,0.0,2024-01-30
ecom_002222,0,0.0,2.0,2.0,148.92,0.0,0.0,2024-01-06
ecom_005818,1,0.0,2.0,23.0,0.0,1.0,0.0,2024-01-13
ecom_009662,0,0.0,2.0,22.0,65.34,1.0,0.0,2024-01-29
ecom_003764,1,0.0,0.0,135.0,146.91,1.0,1.0,2024-01-04
ecom_003866,1,0.0,2.0,70.0,7.73,0.0,0.0,2024-01-27
ecom_006421,1,0.0,0.0,10.0,0.0,0.0,0.0,2024-01-19
ecom_009399,1,0.0,2.0,32.0,10.46,1.0,1.0,2024-01-03
ecom_008938,1,0.0,0.0,10.0,17.41,1.0,0.0,2024-01-14
ecom_006671,1,0.0,0.0,57.0,0.0,1.0,1.0,2024-01-22
ecom_007978,0,0.0,1.0,39.0,23.38,1.0,0.0,2024-01-23
ecom_003758,1,0.0,0.0,121.0,57.91,1.0,0.0,2024-01-23
ecom_009774,1,0.0,1.0,37.0,14.32,1.0,0.0,2024-01-16
ecom_003227,0,1.0,2.0,57.0,44.5,1.0,0.0,2024-01-20
ecom_007802,1,0.0,1.0,56.0,125.25,1.0,0.0,2024-01-06
ecom_003923,0,0.0,2.0,77.0,21.97,1.0,0.0,2024-01-28
ecom_003904,1,0.0,0.0,23.0,22.09,0.0,0.0,2024-01-01
ecom_002277,0,0.0,2.0,109.0,82.58,1.0,0.0,2024-01-18
ecom_006810,0,0.0,1.0,19.0,25.27,0.0,0.0,2024-01-01
ecom_001401,0,0.0,2.0,106.0,34.25,1.0,1.0,2024-01-05
ecom_000739,0,0.0,0.0,9.0,23.07,0.0,0.0,2024-01-01
ecom_004266,0,0.0,2.0,106.0,199.24,1.0,0.0,2024-01-10
ecom_009861,0,0.0,2.0,195.0,8.08,1.0,1.0,2024-01-26
ecom_007352,1,1.0,0.0,21.0,32.79,0.0,1.0,2024-01-11
ecom_007518,1,0.0,0.0,74.0,70.25,1.0,0.0,2024-01-15
ecom_003851,0,0.0,0.0,5.0,0.0,0.0,0.0,2024-01-30
ecom_008631,1,1.0,0.0,39.0,95.06,1.0,0.0,2024-01-26
ecom_002661,0,0.0,0.0,19.0,0.0,1.0,0.0,2024-01-02
ecom_006504,0,0.0,0.0,13.0,26.37,0.0,0.0,2024-01-16
ecom_009799,1,0.0,0.0,98.0,30.61,1.0,0.0,2024-01-25
ecom_000674,0,0.0,0.0,73.0,8.34,1.0,1.0,2024-01-04
ecom_007105,0,0.0,2.0,111.0,0.0,1.0,0.0,2024-01-30
ecom_006360,0,0.0,2.0,49.0,37.28,1.0,0.0,2024-01-20
ecom_003841,0,0.0,0.0,79.0,0.0,1.0,0.0,2024-01-04
ecom_001815,0,0.0,2.0,186.0,20.56,1.0,0.0,2024-01-15
ecom_009489,1,0.0,0.0,45.0,50.19,1.0,0.0,2024-01-18
ecom_009838,0,0.0,0.0,3.0,13.42,0.0,0.0,2024-01-22
ecom_009201,1,0.0,1.0,26.0,0.0,0.0,0.0,2024-01-27
ecom_004653,0,0.0,2.0,23.0,10.73,1.0,0.0,2024-01-30
ecom_008692,0,0.0,0.0,141.0,14.62,1.0,0.0,2024-01-03
ecom_002100,1,0.0,0.0,108.0,0.0,1.0,0.0,2024-01-17
ecom_007711,1,0.0,1.0,424.0,0.0,1.0,0.0,2024-01-29
ecom_001673,0,0.0,0.0,60.0,157.24,1.0,0.0,2024-01-09
ecom_002101,1,0.0,1.0,69.0,16.11,1.0,0.0,2024-01-13
ecom_004213,0,0.0,0.0,125.0,27.8,1.0,0.0,2024-01-18
ecom_006958,0,0.0,0.0,85.0,6.34,1.0,0.0,2024-01-07
ecom_001548,1,0.0,0.0,28.0,30.29,0.0,0.0,2024-01-16
ecom_009550,0,0.0,0.0,5.0,154.11,0.0,0.0,2024-01-19
ecom_003323,0,0.0,1.0,1.0,0.0,0.0,0.0,2024-01-24
ecom_009583,1,0.0,2.0,35.0,61.68,1.0,0.0,2024-01-20
ecom_000355,0,0.0,2.0,2.0,42.98,0.0,0.0,2024-01-01
ecom_005184,0,0.0,2.0,6.0,34.71,1.0,0.0,2024-01-20
ecom_001461,0,0.0,0.0,38.0,0.0,1.0,0.0,2024-01-23
ecom_007624,0,0.0,1.0,89.0,19.76,1.0,0.0,2024-01-21
ecom_009385,1,0.0,1.0,56.0,11.72,1.0,0.0,2024-01-26
ecom_003220,0,1.0,2.0,27.0,9.12,0.0,0.0,2024-01-28
ecom_000939,1,0.0,0.0,11.0,0.0,0.0,0.0,2024-01-17
ecom_005147,0,0.0,2.0,24.0,17.97,0.0,0.0,2024-01-09
ecom_005923,1,0.0,0.0,10.0,0.0,0.0,0.0,2024-01-30
ecom_007883,1,0.0,1.0,47.0,42.91,1.0,0.0,2024-01-24
ecom_001751,0,0.0,2.0,143.0,0.0,1.0,0.0,2024-01-22
ecom_009468,0,0.0,0.0,1.0,9.61,0.0,0.0,2024-01-24
ecom_007597,0,0.0,0.0,91.0,42.3,1.0,0.0,2024-01-24
ecom_001772,0,0.0,0.0,55.0,0.0,1.0,1.0,2024-01-05
ecom_001196,0,0.0,0.0,35.0,0.0,1.0,0.0,2024-01-20
ecom_001878,1,0.0,1.0,74.0,53.49,1.0,0.0,2024-01-04
ecom_002668,1,0.0,0.0,36.0,64.87,1.0,0.0,2024-01-07
ecom_003171,0,0.0,0.0,3.0,0.0,0.0,0.0,2024-01-23
ecom_002016,0,0.0,0.0,202.0,0.0,1.0,0.0,2024-01-05
ecom_002005,0,0.0,2.0,30.0,0.0,0.0,0.0,2024-01-09
ecom_008272,1,0.0,2.0,71.0,37.08,1.0,0.0,2024-01-23
ecom_003893,1,0.0,2.0,36.0,23.71,1.0,0.0,2024-01-21
ecom_009991,1,0.0,0.0,5.0,17.99,0.0,0.0,2024-01-18
ecom_003237,0,0.0,0.0,43.0,387.16,1.0,0.0,2024-01-25
ecom_004424,1,0.0,2.0,19.0,27.88,0.0,0.0,2024-01-17
ecom_004744,0,0.0,2.0,51.0,24.98,1.0,0.0,2024-01-12
ecom_002078,1,0.0,2.0,20.0,41.98,0.0,0.0,2024-01-13
ecom_005219,1,0.0,1.0,16.0,61.74,0.0,0.0,2024-01-28
ecom_000396,0,0.0,0.0,61.0,36.57,1.0,0.0,2024-01-18
ecom_002788,0,0.0,1.0,101.0,13.24,1.0,0.0,2024-01-25
ecom_008877,1,0.0,2.0,68.0,0.0,1.0,0.0,2024-01-27
ecom_008638,0,0.0,2.0,60.0,21.14,1.0,0.0,2024-01-25
ecom_004072,0,0.0,1.0,69.0,23.38,1.0,0.0,2024-01-15
ecom_005574,1,0.0,1.0,33.0,30.83,1.0,0.0,2024-01-17
ecom_008369,1,0.0,1.0,30.0,0.0,0.0,0.0,2024-01-29
ecom_009507,0,0.0,0.0,19.0,21.51,0.0,0.0,2024-01-06
ecom_005355,1,0.0,2.0,9.0,0.0,0.0,0.0,2024-01-24
ecom_007233,1,0.0,1.0,81.0,0.0,1.0,0.0,2024-01-14
ecom_009483,1,0.0,2.0,64.0,11.47,1.0,0.0,2024-01-26
ecom_006820,0,0.0,0.0,21.0,0.0,0.0,0.0,2024-01-19
ecom_001519,1,0.0,0.0,15.0,45.08,0.0,0.0,2024-01-25
ecom_008196,1,0.0,2.0,17.0,34.81,0.0,0.0,2024-01-24
ecom_001378,0,0.0,0.0,14.0,33.41,0.0,0.0,2024-01-04
ecom_005672,0,1.0,2.0,89.0,7.7,1.0,0.0,2024-01-17
ecom_001023,0,0.0,1.0,66.0,279.54,1.0,0.0,2024-01-17
ecom_002587,1,0.0,2.0,54.0,10.02,1.0,0.0,2024-01-28
ecom_007042,1,0.0,0.0,63.0,9.21,1.0,0.0,2024-01-17
ecom_005621,1,0.0,2.0,84.0,42.77,1.0,0.0,2024-01-05
ecom_007637,1,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-05
ecom_005008,1,1.0,1.0,53.0,25.41,1.0,0.0,2024-01-08
ecom_002857,0,0.0,2.0,149.0,13.59,1.0,0.0,2024-01-07
ecom_008254,1,0.0,0.0,12.0,40.38,0.0,0.0,2024-01-06
ecom_005771,1,0.0,0.0,27.0,21.75,0.0,0.0,2024-01-17
ecom_005842,1,0.0,1.0,91.0,0.0,1.0,0.0,2024-01-16
ecom_008027,1,0.0,0.0,21.0,32.67,1.0,0.0,2024-01-15
ecom_005832,1,0.0,0.0,21.0,86.24,0.0,1.0,2024-01-04
ecom_001629,0,0.0,2.0,172.0,19.14,1.0,0.0,2024-01-11
ecom_004888,1,0.0,1.0,33.0,27.48,1.0,0.0,2024-01-05
ecom_004526,1,0.0,1.0,11.0,17.57,0.0,0.0,2024-01-25
ecom_003523,1,0.0,0.0,110.0,58.97,1.0,0.0,2024-01-20
ecom_005904,1,0.0,2.0,1.0,0.0,0.0,0.0,2024-01-08
ecom_007781,0,0.0,1.0,12.0,58.13,0.0,0.0,2024-01-09
ecom_003607,0,0.0,0.0,86.0,0.0,1.0,0.0,2024-01-26
ecom_009418,1,0.0,2.0,53.0,164.32,1.0,0.0,2024-01-22
ecom_005220,0,0.0,1.0,21.0,28.43,0.0,0.0,2024-01-11
ecom_000234,1,0.0,1.0,99.0,33.5,1.0,0.0,2024-01-18
ecom_007755,1,0.0,0.0,218.0,13.01,1.0,1.0,2024-01-23
ecom_003796,1,0.0,0.0,38.0,0.0,1.0,0.0,2024-01-05
ecom_004118,0,0.0,2.0,27.0,11.35,0.0,0.0,2024-01-29
ecom_006318,1,0.0,2.0,53.0,22.53,1.0,0.0,2024-01-11
ecom_005001,0,0.0,2.0,10.0,22.49,0.0,0.0,2024-01-27
ecom_003800,1,0.0,2.0,101.0,22.67,1.0,0.0,2024-01-03
ecom_007809,1,0.0,0.0,82.0,11.44,1.0,0.0,2024-01-23
ecom_003899,0,0.0,1.0,20.0,46.91,0.0,0.0,2024-01-16
ecom_005024,0,0.0,0.0,32.0,0.0,1.0,0.0,2024-01-26
ecom_001948,0,0.0,2.0,31.0,72.91,1.0,0.0,2024-01-16
ecom_006361,1,0.0,0.0,114.0,0.0,1.0,0.0,2024-01-06
ecom_000470,1,0.0,1.0,209.0,10.18,0.0,0.0,2024-01-22
ecom_009944,1,1.0,0.0,117.0,28.46,1.0,0.0,2024-01-05
ecom_003492,0,0.0,2.0,10.0,3.78,0.0,0.0,2024-01-22
ecom_006091,0,0.0,2.0,153.0,8.18,1.0,0.0,2024-01-27
ecom_002671,1,0.0,2.0,17.0,5.81,0.0,0.0,2024-01-15
ecom_009800,0,0.0,1.0,149.0,25.64,1.0,0.0,2024-01-25
ecom_002224,1,0.0,0.0,201.0,39.89,1.0,0.0,2024-01-04
ecom_001106,1,0.0,0.0,47.0,77.35,1.0,0.0,2024-01-11
ecom_002188,1,0.0,0.0,26.0,0.0,0.0,0.0,2024-01-05
ecom_000818,0,0.0,0.0,40.0,0.0,1.0,0.0,2024-01-17
ecom_005571,1,0.0,2.0,42.0,42.67,1.0,0.0,2024-01-02
ecom_004523,1,0.0,2.0,115.0,152.11,1.0,0.0,2024-01-23
ecom_005793,1,0.0,1.0,3.0,13.55,0.0,0.0,2024-01-21
ecom_009381,1,0.0,2.0,145.0,56.9,1.0,1.0,2024-01-25
ecom_008780,0,0.0,2.0,31.0,34.67,1.0,0.0,2024-01-12
ecom_007459,1,0.0,0.0,31.0,94.58,1.0,0.0,2024-01-24
ecom_002624,0,0.0,1.0,27.0,17.18,0.0,0.0,2024-01-16
ecom_007094,1,0.0,2.0,7.0,28.69,0.0,0.0,2024-01-26
ecom_009392,1,0.0,2.0,7.0,136.97,0.0,0.0,2024-01-26
ecom_009916,0,0.0,2.0,33.0,0.0,1.0,0.0,2024-01-01
ecom_009119,0,0.0,0.0,213.0,0.0,1.0,0.0,2024-01-19
ecom_000888,0,0.0,2.0,2.0,28.55,1.0,0.0,2024-01-05
ecom_002437,0,0.0,0.0,4.0,31.2,0.0,0.0,2024-01-12
ecom_006056,0,0.0,2.0,29.0,0.0,0.0,0.0,2024-01-22
ecom_007064,0,0.0,2.0,137.0,8.96,1.0,0.0,2024-01-17
ecom_000817,1,0.0,2.0,36.0,0.0,1.0,0.0,2024-01-12
ecom_008934,1,0.0,2.0,15.0,13.71,0.0,0.0,2024-01-13
ecom_003414,1,0.0,2.0,20.0,0.0,0.0,0.0,2024-01-09
ecom_006352,0,0.0,2.0,23.0,29.98,0.0,0.0,2024-01-19
ecom_002341,1,0.0,2.0,95.0,0.0,1.0,0.0,2024-01-26
ecom_009029,1,0.0,0.0,18.0,97.13,0.0,0.0,2024-01-08
ecom_003167,1,0.0,0.0,17.0,0.0,0.0,0.0,2024-01-28
ecom_001809,0,0.0,0.0,26.0,17.19,0.0,0.0,2024-01-15
ecom_008035,0,0.0,0.0,13.0,43.05,0.0,0.0,2024-01-04
ecom_001264,1,1.0,0.0,19.0,12.31,0.0,1.0,2024-01-29
ecom_005086,1,0.0,0.0,54.0,0.0,1.0,0.0,2024-01-06
ecom_009675,1,0.0,2.0,28.0,13.73,1.0,0.0,2024-01-29
ecom_005835,1,0.0,0.0,103.0,0.0,1.0,0.0,2024-01-07
ecom_005194,1,0.0,2.0,73.0,29.61,1.0,0.0,2024-01-05
ecom_004449,1,0.0,2.0,9.0,41.18,0.0,0.0,2024-01-26
ecom_004945,1,0.0,2.0,25.0,15.69,0.0,0.0,2024-01-25
ecom_004045,1,0.0,0.0,4.0,20.63,0.0,0.0,2024-01-05
ecom_006503,1,0.0,0.0,33.0,41.28,0.0,0.0,2024-01-20
ecom_003702,1,0.0,1.0,90.0,0.0,1.0,0.0,2024-01-19
ecom_001035,0,0.0,2.0,1.0,52.31,0.0,0.0,2024-01-18
ecom_009256,1,0.0,0.0,80.0,0.0,1.0,0.0,2024-01-14
ecom_005590,1,0.0,0.0,14.0,0.0,1.0,0.0,2024-01-29
ecom_001228,0,0.0,2.0,46.0,13.97,0.0,0.0,2024-01-14
ecom_009999,1,0.0,0.0,49.0,0.0,1.0,0.0,2024-01-07
ecom_006811,0,0.0,1.0,83.0,23.45,1.0,0.0,2024-01-28
ecom_005141,1,0.0,1.0,22.0,21.98,0.0,0.0,2024-01-10
ecom_000052,0,0.0,1.0,7.0,25.88,0.0,0.0,2024-01-07
ecom_009067,1,1.0,0.0,43.0,5.34,1.0,0.0,2024-01-19
ecom_008395,1,0.0,1.0,43.0,0.0,1.0,0.0,2024-01-12
ecom_000159,1,0.0,2.0,41.0,22.31,1.0,0.0,2024-01-06
ecom_007552,1,0.0,0.0,73.0,0.0,1.0,0.0,2024-01-20
ecom_001587,0,0.0,0.0,23.0,88.07,0.0,0.0,2024-01-23
ecom_001589,1,0.0,2.0,50.0,21.59,1.0,0.0,2024-01-03
ecom_009841,1,0.0,1.0,29.0,54.76,0.0,0.0,2024-01-12
ecom_009328,1,0.0,0.0,119.0,41.7,0.0,0.0,2024-01-24
ecom_006930,1,0.0,1.0,14.0,20.45,0.0,0.0,2024-01-17
ecom_006596,0,0.0,1.0,69.0,15.17,0.0,0.0,2024-01-19
ecom_006174,0,0.0,0.0,3.0,37.15,0.0,0.0,2024-01-17
ecom_008098,1,0.0,0.0,29.0,10.41,0.0,1.0,2024-01-29
ecom_003858,0,0.0,2.0,134.0,43.76,1.0,0.0,2024-01-08
ecom_009814,0,0.0,0.0,40.0,30.57,1.0,0.0,2024-01-30
