subject_id,variant,outcome,company_size,days_since_signup,plan_type,feature_usage_count,pre_experiment_outcome,experiment_day
saas_000383,1,51.11,3.0,28.0,2.0,6.0,48.55,6
saas_005634,1,38.58,19.0,6.0,1.0,12.0,30.18,9
saas_004307,0,8.68,462.0,23.0,1.0,4.0,25.27,10
saas_003388,0,1.29,1.0,12.0,0.0,8.0,0.0,17
saas_003156,1,47.97,1105.0,11.0,0.0,7.0,34.07,4
saas_009995,0,22.61,228.0,5.0,0.0,11.0,39.92,14
saas_002727,1,23.44,15.0,1.0,0.0,6.0,33.55,19
saas_006333,1,38.49,1.0,2.0,0.0,6.0,12.16,5
saas_009899,0,7.24,8.0,32.0,0.0,5.0,11.62,13
saas_008751,1,57.24,20.0,1.0,2.0,10.0,44.98,10
saas_008302,0,0.0,46.0,4.0,0.0,8.0,12.09,15
saas_006037,1,20.4,45.0,15.0,1.0,4.0,28.53,14
saas_003832,1,35.94,15.0,21.0,0.0,11.0,23.33,22
saas_008917,0,40.2,45.0,20.0,1.0,7.0,39.8,18
saas_004776,1,34.48,5.0,19.0,1.0,6.0,42.31,16
saas_004276,1,0.45,63.0,11.0,2.0,3.0,26.18,12
saas_000253,0,47.17,4.0,9.0,1.0,11.0,31.47,26
saas_007895,1,8.76,6.0,19.0,1.0,8.0,25.48,14
saas_009590,0,40.54,7.0,5.0,0.0,6.0,39.88,16
saas_007288,0,0.0,8.0,1.0,1.0,8.0,17.48,9
saas_000278,1,65.05,119.0,1.0,0.0,7.0,50.2,15
saas_003252,1,7.45,2.0,1.0,0.0,4.0,27.08,14
saas_002480,1,38.53,306.0,30.0,1.0,4.0,11.61,12
saas_000289,1,35.22,17.0,6.0,1.0,4.0,23.13,8
saas_006086,1,40.08,64.0,8.0,1.0,5.0,29.77,8
saas_003075,1,31.3,5.0,8.0,0.0,12.0,10.11,9
saas_008123,0,56.87,6.0,7.0,0.0,5.0,54.29,2
saas_007598,1,10.82,11.0,27.0,2.0,7.0,12.06,13
saas_006403,0,42.15,2.0,4.0,0.0,7.0,30.19,27
saas_005089,0,28.95,422.0,7.0,1.0,7.0,43.48,7
saas_007283,0,43.88,21.0,17.0,0.0,7.0,39.8,30
saas_009717,0,0.0,17.0,9.0,0.0,9.0,12.17,7
saas_008402,0,34.0,11.0,36.0,1.0,12.0,51.13,16
saas_006121,1,35.36,90.0,2.0,0.0,7.0,32.85,17
saas_007754,1,3.23,32.0,25.0,0.0,7.0,25.68,18
saas_000270,0,61.27,6.0,29.0,1.0,9.0,41.66,17
saas_006009,1,16.88,37.0,18.0,2.0,4.0,0.0,19
saas_004570,0,15.41,17.0,14.0,0.0,6.0,26.94,17
saas_009116,1,0.45,2.0,2.0,0.0,6.0,8.73,26
saas_009803,1,35.34,1.0,18.0,0.0,5.0,26.91,19
saas_002971,0,5.97,18.0,3.0,1.0,9.0,0.0,14
saas_006193,1,25.61,14.0,8.0,0.0,11.0,21.94,3
saas_008768,1,0.45,9.0,5.0,0.0,5.0,4.72,6
saas_004207,1,0.45,76.0,7.0,0.0,10.0,12.7,17
saas_003218,1,39.5,573.0,2.0,1.0,13.0,46.21,30
saas_001391,0,35.57,184.0,1.0,0.0,6.0,39.62,25
saas_003975,0,14.29,31.0,24.0,1.0,4.0,8.96,11
saas_004316,0,2.46,50.0,1.0,2.0,12.0,14.96,29
saas_007959,1,21.25,14.0,11.0,2.0,4.0,32.62,26
saas_007344,1,61.33,46.0,1.0,1.0,4.0,30.29,26
saas_007448,0,14.62,109.0,39.0,0.0,10.0,19.03,2
saas_000083,1,75.93,11.0,56.0,0.0,4.0,49.56,10
saas_000873,0,58.01,22.0,7.0,1.0,6.0,49.24,3
saas_009605,0,12.63,60.0,26.0,1.0,11.0,16.77,11
saas_007635,0,17.47,18.0,16.0,1.0,4.0,26.36,25
saas_004557,1,36.97,40.0,20.0,0.0,6.0,27.98,28
saas_004500,1,0.45,2.0,6.0,0.0,8.0,18.95,3
saas_004647,0,42.28,6.0,19.0,0.0,9.0,37.71,29
saas_002038,1,0.45,4.0,2.0,1.0,5.0,39.51,1
saas_009694,1,36.06,8.0,11.0,1.0,6.0,21.94,4
saas_006909,0,0.0,659.0,2.0,1.0,8.0,8.85,6
saas_002450,1,25.98,9.0,1.0,0.0,8.0,46.46,9
saas_003954,1,24.52,20.0,42.0,1.0,8.0,28.44,8
saas_002329,1,31.52,89.0,6.0,0.0,5.0,20.24,17
saas_009124,1,29.92,4.0,18.0,0.0,6.0,26.15,3
saas_007044,0,17.46,10.0,57.0,1.0,8.0,9.34,10
saas_005042,1,40.63,35.0,2.0,1.0,8.0,28.29,25
saas_009364,0,27.88,1.0,14.0,0.0,10.0,35.83,20
saas_004746,1,30.21,62.0,1.0,0.0,6.0,21.85,26
saas_009367,0,81.77,149.0,2.0,0.0,8.0,39.35,18
saas_009402,1,4.29,9.0,14.0,1.0,9.0,49.85,19
saas_006491,0,14.38,10.0,18.0,0.0,11.0,37.11,9
saas_006637,0,20.3,27.0,7.0,1.0,7.0,0.0,30
saas_007225,1,40.29,23.0,26.0,1.0,3.0,25.64,28
saas_002401,0,41.67,87.0,1.0,2.0,9.0,38.17,15
saas_005520,0,23.58,55.0,1.0,0.0,5.0,26.21,25
saas_001216,1,2.95,1.0,28.0,0.0,8.0,18.36,11
saas_008695,0,12.71,52.0,37.0,0.0,9.0,31.21,7
saas_006020,0,38.54,17.0,15.0,0.0,11.0,27.63,20
saas_006865,0,0.0,41.0,1.0,0.0,8.0,12.81,3
saas_001064,1,6.37,7.0,1.0,0.0,9.0,35.53,22
saas_003786,0,51.86,12.0,1.0,0.0,10.0,42.02,17
saas_004410,0,18.9,171.0,2.0,0.0,2.0,7.59,12
saas_006859,0,47.36,41.0,7.0,0.0,9.0,47.03,14
saas_006760,1,29.21,75.0,1.0,1.0,9.0,35.08,6
saas_005523,0,54.39,71.0,18.0,2.0,13.0,31.33,8
saas_005996,1,36.83,28.0,17.0,0.0,8.0,39.87,24
saas_008833,1,5.07,171.0,5.0,0.0,10.0,11.94,9
saas_005888,1,53.12,77.0,8.0,2.0,13.0,40.92,27
saas_002161,0,44.18,4.0,2.0,1.0,9.0,23.75,12
saas_003008,0,74.61,13.0,1.0,0.0,8.0,58.32,6
saas_001105,0,20.31,57.0,37.0,0.0,13.0,9.18,3
saas_006654,0,8.67,37.0,21.0,1.0,14.0,11.26,16
saas_000692,1,67.16,83.0,18.0,0.0,11.0,51.83,22
saas_009957,0,16.82,806.0,13.0,0.0,6.0,17.83,10
saas_004956,0,0.0,22.0,14.0,0.0,6.0,17.91,22
saas_006597,1,6.14,16.0,1.0,0.0,7.0,4.98,16
saas_008480,0,52.86,14.0,3.0,1.0,10.0,27.79,24
saas_004369,0,0.0,60.0,2.0,0.0,6.0,22.66,11
saas_002765,1,0.48,7.0,15.0,0.0,10.0,16.62,3
saas_003929,0,0.0,6.0,8.0,0.0,11.0,14.81,28
saas_007134,1,23.6,11.0,60.0,0.0,12.0,16.59,27
saas_008735,1,0.45,5.0,30.0,0.0,7.0,0.0,14
saas_007530,1,52.52,12.0,27.0,0.0,7.0,43.04,22
saas_007528,1,8.91,49.0,1.0,0.0,10.0,15.86,19
saas_000628,0,47.56,4.0,15.0,0.0,9.0,41.79,3
saas_002451,1,54.98,10.0,12.0,1.0,5.0,25.55,19
saas_006239,1,59.03,9.0,1.0,2.0,6.0,38.94,22
saas_007012,0,24.44,11.0,1.0,0.0,11.0,38.26,13
saas_003824,1,18.04,12.0,9.0,0.0,7.0,14.98,2
saas_008977,0,0.0,27.0,19.0,0.0,5.0,31.79,10
saas_002652,1,25.48,138.0,38.0,1.0,9.0,14.19,17
saas_009107,1,18.87,2.0,25.0,0.0,9.0,43.7,11
saas_003743,1,0.45,51.0,4.0,0.0,9.0,36.56,14
saas_002176,0,0.0,41.0,1.0,0.0,8.0,0.0,23
saas_009906,1,8.24,18.0,18.0,1.0,7.0,28.2,6
saas_009263,0,0.0,2.0,15.0,1.0,10.0,24.72,17
saas_003318,0,20.06,110.0,4.0,1.0,4.0,24.29,10
saas_006343,1,0.45,6.0,13.0,0.0,5.0,21.72,7
saas_002787,0,32.68,18.0,1.0,1.0,4.0,25.64,15
saas_004105,1,21.51,64.0,38.0,2.0,10.0,8.59,2
saas_006355,0,10.7,15.0,6.0,1.0,9.0,41.02,26
saas_001676,0,15.06,88.0,4.0,0.0,7.0,17.64,9
saas_003947,1,75.13,1.0,9.0,1.0,15.0,45.63,6
saas_004444,0,48.63,23.0,1.0,1.0,5.0,55.22,13
saas_002936,0,50.51,1.0,21.0,2.0,5.0,39.24,7
saas_009005,0,56.25,1202.0,9.0,0.0,8.0,33.11,4
saas_007766,1,0.45,46.0,6.0,0.0,9.0,15.3,9
saas_005722,0,8.6,20.0,21.0,2.0,11.0,18.42,2
saas_007441,0,32.97,10.0,40.0,2.0,13.0,36.29,1
saas_002503,1,55.97,41.0,10.0,0.0,7.0,28.9,24
saas_008482,1,17.06,26.0,5.0,2.0,7.0,35.15,23
saas_002369,0,60.62,65.0,46.0,0.0,9.0,56.11,24
saas_004967,0,0.0,3.0,17.0,0.0,11.0,0.0,5
saas_005883,0,15.21,18.0,27.0,0.0,8.0,16.03,12
saas_002217,1,0.45,17.0,3.0,1.0,7.0,26.97,15
saas_005847,1,55.76,175.0,11.0,0.0,3.0,40.96,19
saas_002218,0,22.09,7.0,4.0,1.0,8.0,40.54,27
saas_003326,0,47.87,48.0,11.0,0.0,7.0,51.9,26
saas_006733,0,31.12,2.0,21.0,1.0,5.0,11.64,24
saas_003583,0,53.51,18.0,38.0,0.0,6.0,25.65,20
saas_009824,1,80.05,16.0,16.0,1.0,10.0,53.13,15
saas_003619,1,0.45,13.0,2.0,0.0,4.0,0.23,22
saas_007707,1,15.77,3.0,60.0,0.0,6.0,4.09,8
saas_006432,0,38.32,14.0,10.0,2.0,8.0,33.64,27
saas_003115,1,60.9,61.0,3.0,1.0,5.0,37.2,5
saas_000085,1,11.97,41.0,1.0,2.0,10.0,7.14,11
saas_005973,1,43.0,18.0,14.0,0.0,7.0,23.7,27
saas_002801,0,65.61,86.0,14.0,2.0,8.0,29.61,8
saas_003671,0,23.1,44.0,20.0,0.0,5.0,34.41,3
saas_003667,1,1.76,3.0,16.0,1.0,9.0,0.0,16
saas_009794,0,25.05,17.0,31.0,0.0,7.0,27.67,2
saas_005158,1,0.45,7.0,16.0,1.0,10.0,0.52,6
saas_005725,0,0.59,26.0,22.0,2.0,5.0,29.18,2
saas_004590,0,1.88,71.0,6.0,0.0,12.0,12.81,23
saas_002019,0,64.38,41.0,7.0,0.0,6.0,46.08,14
saas_007831,1,29.68,484.0,3.0,0.0,6.0,16.15,8
saas_002525,1,32.99,55.0,9.0,1.0,1.0,46.78,15
saas_008286,0,0.0,4.0,6.0,1.0,3.0,0.0,15
saas_009206,1,41.25,4.0,12.0,0.0,5.0,27.5,11
saas_003212,1,63.22,57.0,8.0,1.0,8.0,47.14,4
saas_000519,1,67.82,231.0,30.0,1.0,6.0,29.91,26
saas_005366,0,0.0,8.0,1.0,0.0,6.0,22.89,12
saas_006762,1,50.83,12.0,13.0,1.0,12.0,51.94,24
saas_002895,0,66.91,3.0,11.0,0.0,6.0,33.62,9
saas_000244,0,34.76,489.0,4.0,1.0,9.0,37.25,2
saas_005930,1,0.45,44.0,16.0,1.0,7.0,14.27,4
saas_004714,1,13.44,8.0,11.0,1.0,12.0,10.71,21
saas_009567,1,46.92,3.0,24.0,0.0,8.0,30.97,5
saas_003425,1,18.48,35.0,1.0,1.0,10.0,16.15,22
saas_006931,1,30.67,68.0,42.0,0.0,7.0,16.16,11
saas_006720,1,43.77,195.0,26.0,1.0,7.0,51.12,28
saas_007410,1,21.93,67.0,21.0,0.0,9.0,0.0,26
saas_006177,0,52.12,21.0,9.0,1.0,9.0,35.58,11
saas_007250,1,47.24,4.0,7.0,0.0,12.0,32.51,29
saas_005509,0,17.61,38.0,1.0,0.0,7.0,14.45,28
saas_002001,1,23.35,7.0,2.0,0.0,10.0,22.03,20
saas_000885,0,6.76,30.0,3.0,2.0,15.0,3.56,9
saas_000869,0,9.63,18.0,15.0,0.0,11.0,25.26,3
saas_009688,0,23.62,12.0,14.0,1.0,4.0,43.53,25
saas_005720,1,24.07,25.0,55.0,1.0,3.0,25.81,22
saas_000356,0,0.0,28.0,34.0,1.0,7.0,14.83,13
saas_009907,1,9.68,127.0,17.0,1.0,5.0,30.29,22
saas_005451,1,29.83,5.0,13.0,0.0,10.0,29.97,4
saas_008193,1,57.94,8.0,1.0,0.0,6.0,57.09,6
saas_006438,1,60.1,65.0,17.0,0.0,9.0,44.36,23
saas_007704,0,38.22,23.0,4.0,0.0,9.0,25.15,26
saas_001275,0,39.78,20.0,26.0,1.0,8.0,34.44,4
saas_001890,1,28.31,93.0,7.0,1.0,9.0,27.58,18
saas_008686,0,65.82,2.0,14.0,2.0,9.0,48.45,25
saas_006568,0,56.56,11.0,2.0,0.0,12.0,21.45,12
saas_009623,0,12.56,40.0,9.0,1.0,7.0,23.22,17
saas_003563,1,0.45,15.0,20.0,0.0,5.0,4.18,5
saas_005787,0,35.62,5.0,8.0,1.0,4.0,59.09,20
saas_004958,0,39.04,50.0,32.0,0.0,8.0,30.67,16
saas_001546,0,0.0,1.0,9.0,0.0,8.0,2.03,15
saas_002380,1,37.85,13.0,2.0,0.0,10.0,53.78,24
saas_003823,1,29.13,14.0,20.0,0.0,7.0,35.52,9
saas_003232,0,55.72,4.0,8.0,1.0,6.0,35.93,19
saas_008399,1,38.81,63.0,2.0,2.0,6.0,52.33,8
saas_003306,0,28.51,41.0,9.0,0.0,12.0,22.47,7
saas_000492,1,0.45,13.0,6.0,0.0,10.0,10.73,5
saas_003499,0,54.18,49.0,2.0,0.0,12.0,50.95,21
saas_006664,1,12.13,6.0,8.0,0.0,8.0,7.43,9
saas_001116,0,19.39,110.0,22.0,0.0,9.0,27.18,21
saas_005637,0,48.18,112.0,1.0,0.0,5.0,48.14,25
saas_008774,0,51.72,1.0,35.0,1.0,10.0,46.59,9
saas_006146,0,16.61,9.0,10.0,0.0,5.0,39.32,9
saas_009867,1,37.9,136.0,1.0,1.0,7.0,22.46,25
saas_008775,0,0.0,1.0,15.0,0.0,6.0,16.65,12
saas_006707,1,0.45,11.0,22.0,0.0,11.0,31.55,15
saas_009948,0,4.33,116.0,43.0,0.0,10.0,8.98,16
saas_007965,1,27.34,4.0,28.0,2.0,12.0,32.21,25
saas_003645,0,31.55,2.0,16.0,0.0,6.0,49.07,16
saas_002500,1,58.86,46.0,3.0,0.0,9.0,45.48,23
saas_005677,0,16.41,35.0,3.0,0.0,9.0,21.72,9
saas_005241,1,12.34,7.0,25.0,2.0,9.0,34.89,10
saas_006518,1,14.96,37.0,11.0,1.0,10.0,18.33,24
saas_002783,1,45.78,99.0,4.0,0.0,6.0,36.31,30
saas_006158,1,37.15,4.0,1.0,1.0,10.0,33.62,16
saas_003809,0,60.28,36.0,25.0,0.0,9.0,46.93,26
saas_009428,1,24.05,3.0,7.0,0.0,5.0,21.32,1
saas_009524,0,47.08,14.0,4.0,0.0,11.0,30.79,20
saas_008599,1,15.81,13.0,29.0,0.0,8.0,12.14,13
saas_001696,1,60.52,9.0,1.0,1.0,10.0,40.26,23
saas_005685,1,44.91,1.0,6.0,0.0,7.0,19.7,29
saas_008367,1,31.89,9.0,7.0,1.0,12.0,39.5,16
saas_005939,1,1.63,50.0,10.0,1.0,6.0,10.56,15
saas_002052,0,0.0,114.0,42.0,1.0,5.0,18.16,9
saas_001776,1,41.49,2.0,4.0,2.0,5.0,33.11,19
saas_006560,1,8.78,19.0,39.0,1.0,3.0,13.16,17
saas_003313,1,49.56,24.0,22.0,1.0,9.0,26.24,28
saas_004781,1,38.68,126.0,7.0,2.0,9.0,18.92,9
saas_008538,1,42.65,123.0,5.0,0.0,8.0,31.73,30
saas_006781,1,18.78,19.0,32.0,0.0,10.0,22.1,10
saas_001592,0,38.42,15.0,13.0,1.0,7.0,29.77,19
saas_001723,0,37.09,359.0,16.0,0.0,6.0,19.5,22
saas_000215,0,10.84,90.0,3.0,1.0,10.0,30.77,12
saas_006326,0,21.39,16.0,26.0,0.0,8.0,16.33,8
saas_008256,0,15.93,47.0,3.0,2.0,9.0,5.89,14
saas_000490,0,0.0,102.0,16.0,2.0,9.0,6.96,10
saas_009133,1,19.96,52.0,4.0,1.0,7.0,25.73,11
saas_003483,1,30.49,143.0,19.0,2.0,6.0,31.04,23
saas_005102,0,64.26,95.0,8.0,2.0,9.0,62.29,13
saas_005187,1,0.45,20.0,4.0,1.0,6.0,16.31,15
saas_003431,1,57.03,164.0,27.0,0.0,13.0,43.14,20
saas_009198,1,6.56,516.0,1.0,0.0,10.0,15.34,28
saas_007710,1,57.98,8.0,4.0,0.0,2.0,42.44,5
saas_005513,1,21.21,7.0,1.0,0.0,10.0,19.49,27
saas_000025,0,53.61,11.0,13.0,2.0,6.0,40.14,16
saas_003512,1,60.29,7.0,3.0,0.0,10.0,60.53,26
saas_002409,0,9.18,8.0,29.0,1.0,15.0,19.93,6
saas_003270,0,77.19,101.0,19.0,1.0,7.0,53.72,13
saas_005209,0,14.81,2.0,16.0,1.0,7.0,0.0,11
saas_008711,1,4.06,8.0,40.0,0.0,6.0,0.0,15
saas_001552,0,31.84,8.0,11.0,0.0,10.0,24.71,12
saas_009197,0,2.14,235.0,36.0,0.0,8.0,37.35,22
saas_008621,0,39.79,143.0,11.0,1.0,6.0,27.83,29
saas_003871,1,0.45,4.0,1.0,0.0,15.0,0.0,12
saas_003402,0,48.3,6.0,6.0,2.0,3.0,9.5,9
saas_004529,1,53.53,171.0,36.0,1.0,11.0,37.58,25
saas_000979,1,19.07,39.0,2.0,0.0,5.0,0.0,11
saas_002655,0,32.34,8.0,8.0,0.0,7.0,33.1,22
saas_001847,1,24.84,3.0,59.0,2.0,5.0,32.76,19
saas_007964,0,60.92,170.0,16.0,0.0,8.0,57.75,30
saas_008240,0,67.2,3.0,11.0,2.0,11.0,43.51,15
saas_007145,1,11.02,10.0,5.0,0.0,8.0,18.59,4
saas_007299,0,45.29,22.0,14.0,0.0,5.0,22.39,4
saas_005721,0,67.66,66.0,48.0,0.0,6.0,47.19,24
saas_000515,1,26.69,33.0,8.0,0.0,9.0,22.53,18
saas_008745,0,16.11,1.0,7.0,2.0,6.0,21.19,16
saas_008297,0,18.26,13.0,3.0,1.0,6.0,38.33,9
saas_001102,0,37.33,49.0,30.0,1.0,6.0,38.04,10
saas_003276,0,22.12,84.0,16.0,1.0,9.0,46.06,4
saas_007217,1,66.89,11.0,2.0,0.0,8.0,41.17,26
saas_007389,1,12.86,17.0,49.0,0.0,10.0,7.23,18
saas_009077,1,8.41,9.0,4.0,0.0,13.0,5.6,9
saas_008337,1,13.02,17.0,15.0,0.0,9.0,14.77,24
saas_003996,1,33.06,91.0,60.0,0.0,9.0,23.35,2
saas_000194,0,0.74,3.0,2.0,2.0,9.0,20.3,17
saas_004711,1,52.99,8.0,1.0,0.0,5.0,31.56,23
saas_000643,1,4.5,25.0,22.0,1.0,9.0,16.14,30
saas_009089,0,35.15,1.0,24.0,1.0,14.0,36.61,28
saas_003285,1,29.2,91.0,5.0,0.0,6.0,23.84,22
saas_003116,1,16.89,7.0,10.0,2.0,4.0,12.28,29
saas_006476,0,21.07,18.0,20.0,0.0,5.0,22.73,12
saas_003575,1,59.82,1.0,8.0,2.0,9.0,42.81,20
saas_009023,1,0.45,38.0,5.0,0.0,4.0,0.0,21
saas_004320,0,12.14,6.0,11.0,0.0,14.0,5.22,6
saas_009992,1,31.16,9.0,5.0,0.0,6.0,25.65,3
saas_002207,0,69.85,38.0,44.0,1.0,5.0,50.55,15
saas_004552,0,40.18,7.0,17.0,2.0,5.0,24.71,27
saas_007316,0,9.77,3.0,12.0,0.0,5.0,42.82,16
saas_003718,1,34.24,39.0,1.0,0.0,5.0,48.19,16
saas_000972,0,30.23,28.0,18.0,0.0,7.0,31.17,18
saas_004579,0,38.44,62.0,1.0,1.0,7.0,33.98,5
saas_000719,0,53.55,4.0,9.0,1.0,3.0,35.48,27
saas_009017,1,0.45,22.0,2.0,0.0,3.0,0.0,25
saas_006155,1,24.53,464.0,56.0,1.0,7.0,25.59,27
saas_009430,0,9.71,5.0,1.0,0.0,3.0,19.52,29
saas_003896,0,36.51,2.0,38.0,0.0,6.0,36.16,2
saas_002803,1,44.09,4.0,26.0,1.0,4.0,13.05,5
saas_002566,0,7.69,27.0,70.0,1.0,3.0,23.19,20
saas_004025,1,15.72,4.0,7.0,1.0,11.0,21.87,21
saas_006198,1,18.16,6.0,13.0,0.0,3.0,14.13,29
saas_000032,0,32.94,9.0,1.0,1.0,7.0,23.33,19
saas_008307,0,44.15,51.0,1.0,0.0,7.0,27.45,4
saas_008831,1,57.91,16.0,2.0,0.0,9.0,20.4,3
saas_009818,0,37.35,13.0,8.0,2.0,8.0,35.05,18
saas_004063,1,71.29,7.0,23.0,1.0,11.0,41.94,8
saas_008948,1,22.85,10.0,90.0,2.0,9.0,36.12,11
saas_005540,1,23.15,24.0,4.0,1.0,7.0,27.26,26
saas_001697,0,35.07,707.0,2.0,0.0,15.0,27.71,4
saas_002792,1,18.58,6.0,4.0,0.0,4.0,18.45,19
saas_002222,0,27.7,22.0,9.0,1.0,7.0,40.6,30
saas_005818,0,26.51,38.0,27.0,1.0,17.0,20.64,20
saas_009662,1,24.11,13.0,1.0,0.0,7.0,22.03,12
saas_003764,1,2.5,18.0,14.0,0.0,11.0,2.89,4
saas_003866,0,16.19,37.0,6.0,1.0,6.0,30.27,9
saas_006421,1,41.43,52.0,16.0,1.0,11.0,16.62,7
saas_009399,0,30.29,19.0,9.0,1.0,5.0,15.64,20
saas_008938,1,53.0,152.0,9.0,1.0,8.0,34.36,30
saas_006671,1,0.45,43.0,5.0,1.0,5.0,3.27,1
saas_007978,1,19.46,63.0,5.0,1.0,7.0,22.64,7
saas_003758,1,26.76,36.0,3.0,0.0,10.0,8.47,26
saas_009774,0,7.59,14.0,11.0,2.0,8.0,0.0,20
saas_003227,0,0.0,18.0,1.0,0.0,8.0,5.51,28
saas_007802,0,0.0,16.0,4.0,1.0,7.0,29.74,8
saas_003923,1,29.02,54.0,15.0,0.0,9.0,28.96,22
saas_003904,0,68.73,1.0,20.0,2.0,9.0,23.64,6
saas_002277,1,66.84,340.0,16.0,1.0,9.0,45.04,25
saas_006810,0,10.04,33.0,1.0,0.0,6.0,19.64,26
saas_001401,1,35.42,12.0,3.0,2.0,11.0,29.79,5
saas_000739,1,27.76,1.0,58.0,2.0,6.0,19.3,24
saas_004266,1,25.4,6.0,18.0,2.0,12.0,44.83,23
saas_009861,0,22.74,1.0,7.0,0.0,12.0,41.68,3
saas_007352,1,51.3,1.0,6.0,0.0,11.0,20.64,5
saas_007518,0,73.64,38.0,22.0,1.0,8.0,46.64,22
saas_003851,0,30.92,6.0,15.0,1.0,14.0,26.37,23
saas_008631,0,60.87,189.0,5.0,0.0,6.0,42.49,19
saas_002661,1,30.88,7.0,33.0,2.0,7.0,37.81,25
saas_006504,0,20.35,25.0,1.0,0.0,11.0,20.61,24
saas_009799,1,68.95,3.0,21.0,1.0,13.0,59.61,30
saas_000674,0,30.76,70.0,4.0,2.0,8.0,28.72,8
saas_007105,0,35.38,16.0,1.0,2.0,5.0,23.48,10
saas_006360,0,44.66,100.0,3.0,0.0,7.0,35.7,29
saas_003841,1,0.45,17.0,11.0,2.0,8.0,17.69,2
saas_001815,1,14.54,10.0,15.0,1.0,9.0,23.93,5
saas_009489,0,0.9,3.0,1.0,0.0,10.0,23.65,24
saas_009838,1,31.32,22.0,8.0,0.0,12.0,34.77,19
saas_009201,0,27.02,4.0,46.0,1.0,15.0,43.48,26
saas_004653,0,9.02,10.0,40.0,0.0,4.0,36.99,3
saas_008692,1,14.81,15.0,27.0,0.0,9.0,20.82,11
saas_002100,0,2.97,29.0,28.0,0.0,10.0,14.22,19
saas_007711,1,29.11,94.0,44.0,0.0,12.0,31.98,10
saas_001673,0,4.34,39.0,38.0,2.0,6.0,30.99,2
saas_002101,0,0.0,1.0,28.0,0.0,7.0,0.0,26
saas_004213,1,33.49,16.0,2.0,0.0,5.0,20.08,23
saas_006958,1,10.88,6.0,9.0,1.0,7.0,4.28,2
saas_001548,1,23.57,45.0,17.0,0.0,6.0,14.79,18
saas_009550,0,36.46,49.0,15.0,1.0,6.0,26.76,7
saas_003323,1,18.6,64.0,4.0,1.0,6.0,27.97,24
saas_009583,1,38.52,2.0,14.0,0.0,6.0,45.06,7
saas_000355,1,29.17,28.0,14.0,0.0,9.0,17.02,29
saas_005184,1,45.45,3.0,9.0,0.0,5.0,31.99,26
saas_001461,1,23.69,6.0,15.0,0.0,13.0,4.43,23
saas_007624,1,39.26,5.0,26.0,0.0,3.0,20.89,13
saas_009385,0,6.37,59.0,2.0,0.0,5.0,13.03,3
saas_003220,1,33.57,170.0,8.0,0.0,10.0,29.07,11
saas_000939,0,45.35,73.0,6.0,1.0,7.0,38.78,26
saas_005147,1,29.23,6.0,1.0,1.0,10.0,17.23,14
saas_005923,0,10.25,3.0,4.0,0.0,7.0,20.26,8
saas_007883,0,0.0,196.0,7.0,0.0,5.0,9.63,10
saas_001751,0,19.08,7.0,1.0,1.0,8.0,41.5,3
saas_009468,1,46.45,6.0,22.0,0.0,4.0,43.44,17
saas_007597,1,31.63,3.0,12.0,0.0,10.0,13.0,25
saas_001772,1,14.56,2.0,1.0,0.0,8.0,13.6,23
saas_001196,0,43.02,3.0,11.0,0.0,4.0,20.32,13
saas_001878,1,55.53,170.0,11.0,0.0,13.0,50.31,11
saas_002668,0,21.76,19.0,4.0,2.0,15.0,36.2,8
saas_003171,0,33.7,56.0,3.0,0.0,13.0,31.01,25
saas_002016,1,0.45,19.0,1.0,0.0,9.0,4.16,8
saas_002005,0,33.27,108.0,33.0,2.0,9.0,51.07,15
saas_008272,1,56.66,1249.0,16.0,0.0,12.0,38.03,16
saas_003893,1,17.74,4.0,23.0,1.0,13.0,4.7,17
saas_009991,0,40.51,1.0,5.0,2.0,8.0,35.83,30
saas_003237,1,42.45,61.0,9.0,1.0,5.0,34.14,21
saas_004424,0,46.2,4.0,9.0,1.0,8.0,39.11,10
saas_004744,0,54.09,15.0,6.0,1.0,5.0,44.55,21
saas_002078,1,15.13,1.0,3.0,0.0,6.0,11.47,18
saas_005219,0,22.19,49.0,24.0,1.0,10.0,50.45,27
saas_000396,1,47.82,62.0,20.0,1.0,3.0,39.25,20
saas_002788,1,13.9,8.0,1.0,0.0,6.0,37.28,12
saas_008877,1,51.35,2.0,59.0,1.0,7.0,21.89,23
saas_008638,0,58.09,29.0,6.0,1.0,3.0,22.79,10
saas_004072,1,12.82,15.0,42.0,1.0,10.0,25.45,24
saas_005574,0,17.58,108.0,21.0,1.0,9.0,13.12,22
saas_008369,1,40.42,4.0,3.0,0.0,10.0,22.01,6
saas_009507,1,0.45,15.0,5.0,0.0,2.0,2.88,5
saas_005355,1,52.89,73.0,2.0,0.0,9.0,64.09,8
saas_007233,0,49.03,7.0,4.0,1.0,9.0,25.54,27
saas_009483,1,24.26,24.0,3.0,1.0,9.0,29.96,6
saas_006820,1,29.54,16.0,15.0,1.0,9.0,12.21,14
saas_001519,0,26.78,1.0,3.0,0.0,10.0,21.31,16
saas_008196,0,20.1,25.0,8.0,0.0,7.0,18.87,29
saas_001378,0,0.0,31.0,22.0,0.0,6.0,0.0,9
saas_005672,1,0.83,20.0,6.0,2.0,7.0,19.63,6
saas_001023,0,13.58,50.0,14.0,0.0,10.0,21.74,24
saas_002587,0,20.63,166.0,22.0,0.0,10.0,47.7,8
saas_007042,0,35.59,1.0,1.0,0.0,9.0,31.24,18
